,loc,v(g),ev(g),iv(g),defects
11542,45,3,1,3,1
11543,3,1,1,1,1
11544,21,2,1,2,1
11545,23,1,1,1,1
11546,12,1,1,1,1
11547,44,7,1,5,1
11548,17,4,3,3,1
11549,40,5,3,4,1
11550,179,13,4,12,1
11551,92,8,3,8,1
11552,14,1,1,1,1
11553,92,8,3,8,1
11554,64,4,1,4,1
11555,184,16,12,13,1
11556,17,4,3,3,1
11557,38,5,3,4,1
11558,6,1,1,1,1
11559,41,4,1,4,1
11560,13,1,1,1,1
11561,20,4,3,3,1
11562,50,5,4,4,1
11563,17,1,1,1,1
11564,41,6,5,5,1
11565,29,4,1,1,1
11566,125,8,5,7,1
11567,42,5,3,4,1
11568,17,4,3,3,1
11569,14,3,3,3,1
11570,9,1,1,1,1
11571,3,1,1,1,1
11572,11,2,1,2,1
11573,35,3,1,3,1
11574,7,2,1,2,1
11575,34,5,1,5,1
11576,24,4,1,3,1
11577,35,4,1,4,1
11578,48,4,1,4,1
11579,61,7,1,7,1
11580,20,1,1,1,1
11581,10,1,1,1,1
11582,38,5,1,5,1
11583,4,1,1,1,1
11584,15,2,1,2,1
11585,6,1,1,1,1
11586,6,1,1,1,1
11587,50,6,5,5,1
11588,17,1,1,1,1
11589,20,2,1,2,1
11590,8,1,1,1,1
11591,20,5,1,5,1
11592,36,7,3,6,1
11593,27,1,1,1,1
11594,13,3,1,3,1
11595,13,3,1,3,1
11596,13,3,1,3,1
11597,78,6,3,6,1
11598,84,7,3,7,1
11599,99,8,5,8,1
11600,25,3,1,3,1
11601,97,14,1,14,1
11602,95,16,9,16,1
11603,132,14,8,13,1
11604,61,4,1,4,1
11605,8,1,1,1,1
11606,55,5,1,5,1
11607,57,4,1,4,1
11608,51,13,8,13,1
11609,93,7,1,7,1
11610,29,1,1,1,1
11611,112,16,10,13,1
11612,152,22,6,16,1
11613,25,4,1,4,1
11614,78,11,1,11,1
11615,35,5,3,4,1
11616,12,3,1,3,1
11617,19,2,1,2,1
11618,19,3,1,3,1
11619,15,2,1,2,1
11620,217,28,18,27,1
11621,150,27,22,18,1
11622,30,3,1,3,1
11623,15,1,1,1,1
11624,41,1,1,1,1
11625,25,3,3,3,1
11626,15,8,4,3,1
11627,56,13,7,11,1
11628,20,2,1,2,1
11629,9,2,1,2,1
11630,145,25,21,18,1
11631,34,4,1,4,1
11632,12,1,1,1,1
11633,24,5,3,4,1
11634,74,6,5,4,1
11635,36,1,1,1,1
11636,7,2,1,2,1
11637,7,1,1,1,1
11638,6,1,1,1,1
11639,55,5,1,3,1
11640,21,1,1,1,1
11641,17,3,1,3,1
11642,19,3,1,1,1
11643,22,3,1,3,1
11644,40,3,1,3,1
11645,15,2,1,2,1
11646,27,5,3,4,1
11647,35,1,1,1,1
11648,30,2,1,2,1
11649,12,1,1,1,1
11650,22,1,1,1,1
11651,40,5,3,4,1
11652,176,16,10,14,1
11653,132,13,10,13,1
11654,101,13,6,12,1
11655,7,1,1,1,1
11656,11,1,1,1,1
11657,11,1,1,1,1
11658,11,1,1,1,1
11659,11,1,1,1,1
11660,16,2,1,2,1
11661,38,2,1,2,1
11662,50,5,1,5,1
11663,4,1,1,1,1
11664,60,6,3,5,1
11665,63,8,5,8,1
11666,72,11,7,9,1
11667,57,6,1,5,1
11668,82,16,13,16,1
11669,288,45,7,45,1
11670,96,9,1,8,1
11671,68,18,5,18,1
11672,84,11,1,11,1
11673,20,2,1,2,1
11674,72,12,8,10,1
11675,16,1,1,1,1
11676,40,5,1,5,1
11677,12,1,1,1,1
11678,11,1,1,1,1
11679,50,8,3,4,1
11680,25,2,1,2,1
11681,4,1,1,1,1
11682,220,12,8,12,1
11683,22,1,1,1,1
11684,23,1,1,1,1
11685,89,6,4,5,1
11686,15,1,1,1,1
11687,100,7,3,6,1
11688,12,1,1,1,1
11689,72,7,1,7,1
11690,23,1,1,1,1
11691,140,18,10,18,1
11692,162,17,12,16,1
11693,33,1,1,1,1
11694,82,13,4,12,1
11695,73,10,7,9,1
11696,109,18,14,15,1
11697,61,5,1,2,1
11698,153,27,15,18,1
11699,33,1,1,1,1
11700,10,1,1,1,1
11701,81,4,1,4,1
11702,97,11,8,8,1
11703,3,1,1,1,1
11704,75,9,6,9,1
11705,98,17,3,15,1
11706,119,14,12,13,1
11707,35,5,5,5,1
11708,116,12,6,12,1
11709,205,26,16,19,1
11710,5,1,1,1,0
11711,3,1,1,1,0
11712,3,1,1,1,0
11713,3,1,1,1,0
11714,12,1,1,1,0
11715,5,1,1,1,0
11716,3,1,1,1,0
11717,3,1,1,1,0
11718,3,1,1,1,0
11719,13,1,1,1,0
11720,12,1,1,1,0
11721,3,1,1,1,0
11722,12,1,1,1,0
11723,4,1,1,1,0
11724,13,1,1,1,0
11725,16,3,3,2,0
11726,16,3,3,2,0
11727,16,3,3,2,0
11728,16,1,1,1,0
11729,35,6,5,6,0
11730,14,2,1,2,0
11731,40,4,1,4,0
11732,38,4,3,4,0
11733,26,2,1,2,0
11734,15,2,1,2,0
11735,21,1,1,1,0
11736,11,1,1,1,0
11737,17,2,1,2,0
11738,25,3,1,3,0
11739,56,10,9,10,0
11740,59,5,1,4,0
11741,120,12,5,11,0
11742,23,3,1,3,0
11743,23,3,1,3,0
11744,22,3,1,3,0
11745,31,2,1,2,0
11746,13,1,1,1,0
11747,17,1,1,1,0
11748,32,4,1,4,0
11749,17,1,1,1,0
11750,74,7,1,6,0
11751,23,3,1,3,0
11752,20,2,1,2,0
11753,13,2,1,2,0
11754,30,2,1,2,0
11755,38,6,3,6,0
11756,55,5,1,5,0
11757,24,3,1,3,0
11758,36,9,9,9,0
11759,210,25,11,25,0
11760,7,1,1,1,0
11761,8,1,1,1,0
11762,23,2,1,2,0
11763,9,1,1,1,0
11764,34,5,3,5,0
11765,9,1,1,1,0
11766,63,11,5,11,0
11767,7,1,1,1,0
11768,28,2,1,2,0
11769,14,1,1,1,0
11770,29,4,1,4,0
11771,41,8,5,8,0
11772,18,1,1,1,0
11773,14,1,1,1,0
11774,4,1,1,1,0
11775,11,1,1,1,0
11776,4,1,1,1,0
11777,6,1,1,1,0
11778,18,2,1,2,0
11779,2,1,1,1,0
11780,43,5,1,5,0
11781,2,1,1,1,0
11782,8,1,1,1,0
11783,10,1,1,1,0
11784,3,1,1,1,0
11785,5,1,1,1,0
11786,7,1,1,1,0
11787,3,1,1,1,0
11788,13,1,1,1,0
11789,11,1,1,1,0
11790,3,1,1,1,0
11791,4,1,1,1,0
11792,3,1,1,1,0
11793,39,2,1,2,0
11794,1,1,1,1,0
11795,4,1,1,1,0
11796,13,1,1,1,0
11797,4,1,1,1,0
11798,2,1,1,1,0
11799,10,1,1,1,0
11800,20,1,1,1,0
11801,4,1,1,1,0
11802,14,1,1,1,0
11803,13,1,1,1,0
11804,15,1,1,1,0
11805,24,1,1,1,0
11806,19,3,3,3,0
11807,17,1,1,1,0
11808,63,9,8,9,0
11809,6,1,1,1,0
11810,9,1,1,1,0
11811,9,1,1,1,0
11812,6,1,1,1,0
11813,6,1,1,1,0
11814,6,1,1,1,0
11815,10,1,1,1,0
11816,6,1,1,1,0
11817,6,1,1,1,0
11818,10,1,1,1,0
11819,87,9,1,9,0
11820,51,6,1,6,0
11821,88,14,10,9,0
11822,59,6,1,6,0
11823,1,1,1,1,0
11824,4,1,1,1,0
11825,1,1,1,1,0
11826,4,1,1,1,0
11827,1,1,1,1,0
11828,1,1,1,1,0
11829,1,1,1,1,0
11830,4,1,1,1,0
11831,56,7,3,7,0
11832,4,1,1,1,0
11833,4,1,1,1,0
11834,4,1,1,1,0
11835,1,1,1,1,0
11836,1,1,1,1,0
11837,4,1,1,1,0
11838,4,1,1,1,0
11839,4,1,1,1,0
11840,4,1,1,1,0
11841,1,1,1,1,0
11842,4,1,1,1,0
11843,4,1,1,1,0
11844,1,1,1,1,0
11845,4,1,1,1,0
11846,9,1,1,1,0
11847,1,1,1,1,0
11848,4,1,1,1,0
11849,4,1,1,1,0
11850,4,1,1,1,0
11851,1,1,1,1,0
11852,1,1,1,1,0
11853,4,1,1,1,0
11854,4,1,1,1,0
11855,4,1,1,1,0
11856,1,1,1,1,0
11857,1,1,1,1,0
11858,1,1,1,1,0
11859,4,1,1,1,0
11860,1,1,1,1,0
11861,1,1,1,1,0
11862,1,1,1,1,0
11863,4,1,1,1,0
11864,1,1,1,1,0
11865,4,1,1,1,0
11866,4,1,1,1,0
11867,4,1,1,1,0
11868,4,1,1,1,0
11869,4,1,1,1,0
11870,1,1,1,1,0
11871,4,1,1,1,0
11872,4,1,1,1,0
11873,4,1,1,1,0
11874,16,2,1,2,0
11875,16,2,1,2,0
11876,18,2,1,2,0
11877,7,1,1,1,0
11878,8,1,1,1,0
11879,14,2,1,2,0
11880,16,2,1,2,0
11881,16,2,1,2,0
11882,17,2,1,2,0
11883,17,2,1,2,0
11884,17,2,1,2,0
11885,7,1,1,1,0
11886,17,2,1,2,0
11887,9,1,1,1,0
11888,14,2,1,2,0
11889,16,2,1,2,0
11890,17,2,1,2,0
11891,17,2,1,2,0
11892,17,2,1,2,0
11893,17,2,1,2,0
11894,17,2,1,2,0
11895,16,2,1,2,0
11896,17,2,1,2,0
11897,17,2,1,2,0
11898,49,9,5,9,0
11899,13,2,1,2,0
11900,14,1,1,1,0
11901,4,1,1,1,0
11902,2,1,1,1,0
11903,2,1,1,1,0
11904,2,1,1,1,0
11905,6,1,1,1,0
11906,2,1,1,1,0
11907,2,1,1,1,0
11908,2,1,1,1,0
11909,2,1,1,1,0
11910,28,4,1,1,0
11911,28,4,1,1,0
11912,23,3,1,3,0
11913,4,1,1,1,0
11914,4,1,1,1,0
11915,4,1,1,1,0
11916,35,2,1,1,0
11917,4,1,1,1,0
11918,4,1,1,1,0
11919,4,1,1,1,0
11920,4,1,1,1,0
11921,47,3,1,3,0
11922,4,1,1,1,0
11923,41,5,3,5,0
11924,41,5,3,5,0
11925,53,5,3,5,0
11926,15,4,3,4,0
11927,14,2,1,2,0
11928,82,9,1,9,0
11929,41,5,3,5,0
11930,60,6,1,5,0
11931,12,1,1,1,0
11932,11,3,1,3,0
11933,68,7,1,7,0
11934,11,1,1,1,0
11935,60,11,5,11,0
11936,24,4,1,4,0
11937,51,13,8,13,0
11938,12,2,1,2,0
11939,13,1,1,1,0
11940,4,1,1,1,0
11941,16,2,1,2,0
11942,4,1,1,1,0
11943,12,2,1,2,0
11944,51,13,8,13,0
11945,13,1,1,1,0
11946,4,1,1,1,0
11947,24,3,3,3,0
11948,54,18,11,18,0
11949,13,2,1,2,0
11950,7,1,1,1,0
11951,8,1,1,1,0
11952,25,4,1,4,0
11953,7,1,1,1,0
11954,53,7,3,7,0
11955,64,12,5,12,0
11956,18,1,1,1,0
11957,5,1,1,1,0
11958,13,2,1,2,0
11959,15,1,1,1,0
11960,4,1,1,1,0
11961,23,2,1,2,0
11962,4,1,1,1,0
11963,4,1,1,1,0
11964,48,6,3,6,0
11965,24,3,3,3,0
11966,15,1,1,1,0
11967,39,5,3,5,0
11968,63,8,1,7,0
11969,23,2,1,2,0
11970,17,1,1,1,0
11971,34,3,1,3,0
11972,26,2,1,2,0
11973,22,2,1,2,0
11974,31,3,1,3,0
11975,23,2,1,2,0
11976,24,2,1,2,0
11977,16,1,1,1,0
11978,23,2,1,2,0
11979,16,1,1,1,0
11980,16,1,1,1,0
11981,16,1,1,1,0
11982,23,1,1,1,0
11983,23,2,1,2,0
11984,16,1,1,1,0
11985,23,2,1,2,0
11986,16,1,1,1,0
11987,18,1,1,1,0
11988,18,1,1,1,0
11989,27,2,1,2,0
11990,18,1,1,1,0
11991,18,1,1,1,0
11992,127,25,7,22,0
11993,25,5,5,4,0
11994,48,4,1,4,0
11995,6,2,1,1,0
11996,60,2,1,2,0
11997,22,2,1,2,0
11998,22,2,1,2,0
11999,20,2,1,2,0
12000,21,3,1,3,0
12001,31,6,5,6,0
12002,52,7,3,7,0
12003,6,1,1,1,0
12004,5,1,1,1,0
12005,7,1,1,1,0
12006,18,1,1,1,0
12007,13,2,1,2,0
12008,51,13,8,13,0
12009,15,1,1,1,0
12010,4,1,1,1,0
12011,12,2,1,2,0
12012,15,1,1,1,0
12013,4,1,1,1,0
12014,13,2,1,2,0
12015,51,13,8,13,0
12016,15,1,1,1,0
12017,4,1,1,1,0
12018,112,12,7,12,0
12019,33,4,1,4,0
12020,33,4,1,4,0
12021,38,4,3,4,0
12022,34,3,1,3,0
12023,9,1,1,1,0
12024,34,5,4,5,0
12025,24,2,1,2,0
12026,29,3,1,3,0
12027,17,2,1,2,0
12028,3,1,1,1,0
12029,3,1,1,1,0
12030,3,1,1,1,0
12031,3,1,1,1,0
12032,3,1,1,1,0
12033,12,1,1,1,0
12034,20,1,1,1,0
12035,5,1,1,1,0
12036,28,2,1,2,0
12037,18,1,1,1,0
12038,10,1,1,1,0
12039,8,1,1,1,0
12040,5,1,1,1,0
12041,32,3,1,3,0
12042,23,1,1,1,0
12043,23,1,1,1,0
12044,31,4,1,4,0
12045,40,4,1,4,0
12046,5,1,1,1,0
12047,16,1,1,1,0
12048,28,5,1,4,0
12049,14,1,1,1,0
12050,30,4,1,4,0
12051,24,3,1,3,0
12052,9,1,1,1,0
12053,3,1,1,1,0
12054,3,1,1,1,0
12055,8,1,1,1,0
12056,8,1,1,1,0
12057,37,4,1,4,0
12058,15,2,1,2,0
12059,5,1,1,1,0
12060,8,1,1,1,0
12061,25,1,1,1,0
12062,22,1,1,1,0
12063,32,4,1,4,0
12064,1,1,1,1,0
12065,18,2,1,2,0
12066,1,1,1,1,0
12067,1,1,1,1,0
12068,1,1,1,1,0
12069,1,1,1,1,0
12070,1,1,1,1,0
12071,1,1,1,1,0
12072,1,1,1,1,0
12073,1,1,1,1,0
12074,16,3,1,3,0
12075,4,1,1,1,0
12076,4,1,1,1,0
12077,1,1,1,1,0
12078,19,4,1,4,0
12079,19,4,1,4,0
12080,1,1,1,1,0
12081,1,1,1,1,0
12082,1,1,1,1,0
12083,1,1,1,1,0
12084,1,1,1,1,0
12085,1,1,1,1,0
12086,9,1,1,1,0
12087,1,1,1,1,0
12088,1,1,1,1,0
12089,4,1,1,1,0
12090,1,1,1,1,0
12091,12,1,1,1,0
12092,12,1,1,1,0
12093,12,1,1,1,0
12094,12,1,1,1,0
12095,5,1,1,1,0
12096,20,1,1,1,0
12097,10,1,1,1,0
12098,28,4,1,1,0
12099,55,6,3,4,0
12100,5,1,1,1,0
12101,2,1,1,1,0
12102,12,2,1,2,0
12103,12,1,1,1,0
12104,12,1,1,1,0
12105,15,1,1,1,0
12106,12,2,1,2,0
12107,6,1,1,1,0
12108,14,2,1,2,0
12109,23,5,1,5,0
12110,5,1,1,1,0
12111,18,1,1,1,0
12112,16,1,1,1,0
12113,10,1,1,1,0
12114,8,1,1,1,0
12115,5,1,1,1,0
12116,16,1,1,1,0
12117,14,1,1,1,0
12118,10,1,1,1,0
12119,38,4,3,4,0
12120,18,1,1,1,0
12121,13,1,1,1,0
12122,15,1,1,1,0
12123,16,1,1,1,0
12124,14,1,1,1,0
12125,14,3,1,3,0
12126,10,1,1,1,0
12127,13,1,1,1,0
12128,11,1,1,1,0
12129,7,2,1,2,0
12130,4,1,1,1,0
12131,3,1,1,1,0
12132,4,1,1,1,0
12133,4,1,1,1,0
12134,4,1,1,1,0
12135,4,1,1,1,0
12136,7,1,1,1,0
12137,4,1,1,1,0
12138,8,1,1,1,0
12139,8,1,1,1,0
12140,8,1,1,1,0
12141,45,6,1,6,0
12142,19,2,1,2,0
12143,7,2,1,2,0
12144,7,2,1,2,0
12145,7,2,1,2,0
12146,7,2,1,2,0
12147,73,12,1,9,0
12148,7,2,1,2,0
12149,4,1,1,1,0
12150,11,3,1,2,0
12151,9,3,1,3,0
12152,38,9,1,2,0
12153,6,1,1,1,0
12154,6,1,1,1,0
12155,31,4,1,4,0
12156,5,1,1,1,0
12157,5,1,1,1,0
12158,5,1,1,1,0
12159,5,1,1,1,0
12160,6,1,1,1,0
12161,5,1,1,1,0
12162,5,1,1,1,0
12163,5,1,1,1,0
12164,5,1,1,1,0
12165,17,3,1,3,0
12166,29,4,1,3,0
12167,15,2,1,1,0
12168,2,1,1,1,0
12169,2,1,1,1,0
12170,1,1,1,1,0
12171,4,1,1,1,0
12172,2,1,1,1,0
12173,1,1,1,1,0
12174,1,1,1,1,0
12175,2,1,1,1,0
12176,4,1,1,1,0
12177,2,1,1,1,0
12178,4,1,1,1,0
12179,5,1,1,1,0
12180,5,1,1,1,0
12181,79,7,4,5,0
12182,1,1,1,1,0
12183,4,1,1,1,0
12184,4,1,1,1,0
12185,4,1,1,1,0
12186,4,1,1,1,0
12187,1,1,1,1,0
12188,4,1,1,1,0
12189,4,1,1,1,0
12190,4,1,1,1,0
12191,4,1,1,1,0
12192,6,1,1,1,0
12193,6,1,1,1,0
12194,6,1,1,1,0
12195,6,1,1,1,0
12196,7,2,1,2,0
12197,12,2,1,2,0
12198,23,5,1,2,0
12199,13,2,1,2,0
12200,41,7,1,1,0
12201,10,2,1,2,0
12202,10,2,1,2,0
12203,10,2,1,2,0
12204,10,2,1,2,0
12205,6,1,1,1,0
12206,4,1,1,1,0
12207,14,2,1,2,0
12208,4,1,1,1,0
12209,4,1,1,1,0
12210,4,1,1,1,0
12211,7,2,1,2,0
12212,1,1,1,1,0
12213,8,2,1,2,0
12214,4,1,1,1,0
12215,40,4,1,4,0
12216,1,1,1,1,0
12217,37,4,1,4,0
12218,3,1,1,1,0
12219,143,17,1,6,0
12220,6,1,1,1,0
12221,5,1,1,1,0
12222,3,1,1,1,0
12223,107,18,11,12,0
12224,4,1,1,1,0
12225,4,1,1,1,0
12226,4,1,1,1,0
12227,4,1,1,1,0
12228,4,1,1,1,0
12229,53,3,1,2,0
12230,34,5,1,3,0
12231,4,1,1,1,0
12232,4,1,1,1,0
12233,4,1,1,1,0
12234,1,1,1,1,0
12235,39,3,1,3,0
12236,52,5,3,5,0
12237,20,4,1,1,0
12238,25,4,1,3,0
12239,28,4,1,3,0
12240,28,4,1,3,0
12241,5,1,1,1,0
12242,3,1,1,1,0
12243,3,1,1,1,0
12244,3,1,1,1,0
12245,3,1,1,1,0
12246,1,1,1,1,0
12247,32,4,3,3,0
12248,13,2,1,1,0
12249,73,7,1,7,0
12250,16,2,1,2,0
12251,2,1,1,1,0
12252,283,34,26,29,0
12253,18,3,1,2,0
12254,4,1,1,1,0
12255,4,1,1,1,0
12256,21,2,1,2,0
12257,1,1,1,1,0
12258,9,1,1,1,0
12259,4,1,1,1,0
12260,3,1,1,1,0
12261,1,1,1,1,0
12262,3,1,1,1,0
12263,10,2,1,2,0
12264,9,2,1,1,0
12265,2,1,1,1,0
12266,2,1,1,1,0
12267,2,1,1,1,0
12268,2,1,1,1,0
12269,2,1,1,1,0
12270,5,1,1,1,0
12271,2,1,1,1,0
12272,5,1,1,1,0
12273,26,3,1,3,0
12274,35,3,1,3,0
12275,1,1,1,1,0
12276,13,1,1,1,0
12277,131,17,10,15,0
12278,1,1,1,1,0
12279,2,1,1,1,0
12280,4,1,1,1,0
12281,1,1,1,1,0
12282,33,3,1,3,0
12283,44,6,3,6,0
12284,12,2,1,2,0
12285,14,2,1,2,0
12286,36,3,1,3,0
12287,16,2,1,2,0
12288,91,8,1,8,0
12289,2,1,1,1,0
12290,2,1,1,1,0
12291,3,1,1,1,0
12292,9,2,1,2,0
12293,9,3,1,1,0
12294,12,3,3,3,0
12295,83,7,1,6,0
12296,79,7,1,4,0
12297,120,19,6,11,0
12298,131,20,7,12,0
12299,17,3,1,2,0
12300,9,1,1,1,0
12301,9,1,1,1,0
12302,3,1,1,1,0
12303,1,1,1,1,0
12304,7,2,1,2,0
12305,14,3,1,2,0
12306,13,3,1,2,0
12307,1,1,1,1,0
12308,2,1,1,1,0
12309,2,1,1,1,0
12310,2,1,1,1,0
12311,1,1,1,1,0
12312,8,1,1,1,0
12313,2,1,1,1,0
12314,1,1,1,1,0
12315,1,1,1,1,0
12316,1,1,1,1,0
12317,1,1,1,1,0
12318,2,1,1,1,0
12319,9,2,1,2,0
12320,16,3,1,3,0
12321,9,2,1,2,0
12322,54,4,1,2,0
12323,6,2,1,2,0
12324,4,1,1,1,0
12325,10,1,1,1,0
12326,14,3,1,1,0
12327,20,4,1,4,0
12328,11,1,1,1,0
12329,12,3,1,3,0
12330,4,1,1,1,0
12331,18,3,1,1,0
12332,20,4,1,1,0
12333,12,3,1,3,0
12334,16,4,1,1,0
12335,6,2,1,2,0
12336,6,2,1,2,0
12337,2,1,1,1,0
12338,2,1,1,1,0
12339,10,1,1,1,0
12340,4,1,1,1,0
12341,4,1,1,1,0
12342,2,1,1,1,0
12343,1,1,1,1,0
12344,1,1,1,1,0
12345,10,2,1,1,0
12346,9,2,1,2,0
12347,2,1,1,1,0
12348,2,1,1,1,0
12349,2,1,1,1,0
12350,2,1,1,1,0
12351,15,1,1,1,0
12352,20,2,1,2,0
12353,8,1,1,1,0
12354,2,1,1,1,0
12355,2,1,1,1,0
12356,2,1,1,1,0
12357,88,15,1,14,0
12358,26,4,3,3,0
12359,27,7,7,2,0
12360,15,1,1,1,0
12361,20,2,1,2,0
12362,15,1,1,1,0
12363,20,2,1,2,0
12364,36,9,9,2,0
12365,4,1,1,1,0
12366,3,1,1,1,0
12367,3,1,1,1,0
12368,45,6,5,6,0
12369,116,17,8,16,0
12370,44,7,5,7,0
12371,32,4,1,4,0
12372,26,2,1,2,0
12373,99,19,15,19,0
12374,52,10,6,10,0
12375,52,6,1,6,0
12376,5,1,1,1,0
12377,93,10,3,10,0
12378,31,2,1,2,0
12379,4,1,1,1,0
12380,2,1,1,1,0
12381,4,1,1,1,0
12382,22,3,1,3,0
12383,2,1,1,1,0
12384,2,1,1,1,0
12385,2,1,1,1,0
12386,2,1,1,1,0
12387,2,1,1,1,0
12388,2,1,1,1,0
12389,2,1,1,1,0
12390,2,1,1,1,0
12391,2,1,1,1,0
12392,2,1,1,1,0
12393,2,1,1,1,0
12394,2,1,1,1,0
12395,2,1,1,1,0
12396,2,1,1,1,0
12397,2,1,1,1,0
12398,2,1,1,1,0
12399,2,1,1,1,0
12400,2,1,1,1,0
12401,2,1,1,1,0
12402,2,1,1,1,0
12403,25,3,1,3,0
12404,2,1,1,1,0
12405,2,1,1,1,0
12406,2,1,1,1,0
12407,2,1,1,1,0
12408,2,1,1,1,0
12409,2,1,1,1,0
12410,66,9,1,9,0
12411,2,1,1,1,0
12412,2,1,1,1,0
12413,2,2,1,1,0
12414,5,1,1,1,0
12415,28,4,1,1,0
12416,4,1,1,1,0
12417,4,1,1,1,0
12418,4,1,1,1,0
12419,62,10,7,10,0
12420,44,8,7,5,0
12421,44,8,7,5,0
12422,3,1,1,1,0
12423,19,2,1,2,0
12424,3,1,1,1,0
12425,15,1,1,1,0
12426,24,2,1,2,0
12427,21,3,1,3,0
12428,12,1,1,1,0
12429,42,5,3,3,0
12430,5,3,3,1,0
12431,2,1,1,1,0
12432,45,11,4,3,0
12433,2,1,1,1,0
12434,9,3,3,2,0
12435,2,1,1,1,0
12436,2,1,1,1,0
12437,2,1,1,1,0
12438,2,1,1,1,0
12439,20,3,3,2,0
12440,2,1,1,1,0
12441,20,3,3,3,0
12442,13,5,5,1,0
12443,15,3,1,1,0
12444,28,11,11,10,0
12445,2,1,1,1,0
12446,6,1,1,1,0
12447,2,1,1,1,0
12448,2,1,1,1,0
12449,2,1,1,1,0
12450,2,1,1,1,0
12451,76,13,10,7,0
12452,69,11,10,7,0
12453,2,1,1,1,0
12454,2,1,1,1,0
12455,2,1,1,1,0
12456,39,1,1,1,0
12457,2,1,1,1,0
12458,2,2,1,1,0
12459,46,7,1,7,0
12460,5,1,1,1,0
12461,36,6,4,6,0
12462,6,1,1,1,0
12463,3,1,1,1,0
12464,3,1,1,1,0
12465,8,2,1,1,0
12466,60,17,5,7,0
12467,70,20,5,6,0
12468,93,25,5,11,0
12469,44,13,7,6,0
12470,3,1,1,1,0
12471,2,1,1,1,0
12472,3,1,1,1,0
12473,2,1,1,1,0
12474,3,1,1,1,0
12475,31,1,1,1,0
12476,6,1,1,1,0
12477,34,1,1,1,0
12478,21,2,1,2,0
12479,45,3,1,3,0
12480,6,1,1,1,0
12481,27,2,1,2,0
12482,48,10,8,4,0
12483,6,1,1,1,0
12484,27,3,1,3,0
12485,27,1,1,1,0
12486,37,1,1,1,0
12487,6,1,1,1,0
12488,26,2,1,2,0
12489,15,2,1,2,0
12490,6,1,1,1,0
12491,4,1,1,1,0
12492,9,1,1,1,0
12493,4,1,1,1,0
12494,5,1,1,1,0
12495,2,1,1,1,0
12496,4,1,1,1,0
12497,3,1,1,1,0
12498,3,1,1,1,0
12499,131,18,1,18,0
12500,15,1,1,1,0
12501,20,2,1,2,0
12502,15,2,1,2,0
12503,20,2,1,2,0
12504,15,1,1,1,0
12505,15,2,1,2,0
12506,17,2,1,2,0
12507,9,1,1,1,0
12508,1,1,1,1,0
12509,15,1,1,1,0
12510,15,1,1,1,0
12511,19,2,1,2,0
12512,1,1,1,1,0
12513,15,1,1,1,0
12514,2,1,1,1,0
12515,38,3,1,3,0
12516,44,5,3,4,0
12517,4,1,1,1,0
12518,4,1,1,1,0
12519,4,1,1,1,0
12520,4,1,1,1,0
12521,27,1,1,1,0
12522,6,1,1,1,0
12523,29,2,1,2,0
12524,38,1,1,1,0
12525,23,2,1,2,0
12526,15,2,1,2,0
12527,27,2,1,2,0
12528,26,1,1,1,0
12529,24,1,1,1,0
12530,6,1,1,1,0
12531,23,2,1,2,0
12532,21,2,1,2,0
12533,15,2,1,2,0
12534,26,2,1,2,0
12535,13,1,1,1,0
12536,15,2,1,2,0
12537,4,1,1,1,0
12538,4,1,1,1,0
12539,10,1,1,1,0
12540,3,1,1,1,0
12541,4,1,1,1,0
12542,3,1,1,1,0
12543,7,3,1,3,0
12544,3,1,1,1,0
12545,4,1,1,1,0
12546,3,1,1,1,0
12547,7,3,1,3,0
12548,3,1,1,1,0
12549,3,1,1,1,0
12550,59,11,1,11,0
12551,66,6,1,6,0
12552,26,1,1,1,0
12553,17,3,3,3,0
12554,34,9,7,6,0
12555,25,3,1,3,0
12556,12,1,1,1,0
12557,63,7,6,7,0
12558,17,2,1,2,0
12559,61,7,6,7,0
12560,16,2,1,2,0
12561,19,2,1,2,0
12562,11,1,1,1,0
12563,19,2,1,2,0
12564,19,2,1,2,0
12565,18,2,1,2,0
12566,39,4,3,4,0
12567,60,10,1,10,0
12568,17,3,3,3,0
12569,13,2,1,2,0
12570,13,2,1,2,0
12571,23,6,4,5,0
12572,149,25,19,25,0
12573,25,1,1,1,0
12574,41,5,3,5,0
12575,5,1,1,1,0
12576,3,1,1,1,0
12577,12,1,1,1,0
12578,2,1,1,1,0
12579,2,1,1,1,0
12580,37,5,3,5,0
12581,2,1,1,1,0
12582,2,1,1,1,0
12583,8,1,1,1,0
12584,32,4,3,4,0
12585,2,1,1,1,0
12586,13,1,1,1,0
12587,37,5,3,5,0
12588,2,1,1,1,0
12589,11,1,1,1,0
12590,2,1,1,1,0
12591,33,4,3,4,0
12592,13,1,1,1,0
12593,16,3,1,3,0
12594,2,1,1,1,0
12595,4,1,1,1,0
12596,30,1,1,1,0
12597,4,1,1,1,0
12598,6,1,1,1,0
12599,6,1,1,1,0
12600,62,11,11,11,0
12601,2,1,1,1,0
12602,2,1,1,1,0
12603,2,1,1,1,0
12604,2,1,1,1,0
12605,1,1,1,1,0
12606,1,1,1,1,0
12607,1,1,1,1,0
12608,1,1,1,1,0
12609,1,1,1,1,0
12610,1,1,1,1,0
12611,1,1,1,1,0
12612,1,1,1,1,0
12613,1,1,1,1,0
12614,25,3,1,3,0
12615,25,3,1,3,0
12616,25,3,1,3,0
