,loc,v(g),ev(g),iv(g),defects
3299,42,4,1,3,0
3300,4,1,1,1,0
3301,37,2,1,2,0
3302,49,5,1,4,0
3303,51,5,1,4,0
3304,81,30,30,16,0
3305,92,12,7,8,0
3306,9,2,1,2,0
3307,9,2,1,2,0
3308,38,26,26,11,0
3309,5,1,1,1,0
3310,4,1,1,1,0
3311,11,2,1,1,0
3312,16,2,1,1,0
3313,49,5,1,4,0
3314,9,2,1,1,0
3315,98,7,4,5,0
3316,106,8,4,5,0
3317,54,10,10,4,0
3318,34,4,1,2,0
3319,27,5,1,5,0
3320,32,6,1,6,0
3321,40,11,1,11,0
3322,23,3,3,1,0
3323,60,8,5,4,0
3324,19,2,1,2,0
3325,17,1,1,1,0
3326,16,3,1,2,0
3327,17,1,1,1,0
3328,16,3,1,2,0
3329,23,4,4,3,0
3330,17,2,1,2,0
3331,12,1,1,1,0
3332,13,1,1,1,0
3333,4,1,1,1,0
3334,5,1,1,1,0
3335,40,5,1,4,0
3336,51,6,1,5,0
3337,10,1,1,1,0
3338,69,7,1,5,0
3339,5,1,1,1,0
3340,26,5,5,3,0
3341,6,1,1,1,0
3342,5,1,1,1,0
3343,15,3,1,3,0
3344,21,3,1,1,0
3345,29,4,1,1,0
3346,17,2,1,2,0
3347,32,7,1,1,0
3348,42,5,1,5,0
3349,109,14,10,12,0
3350,11,2,1,2,0
3351,40,9,1,8,0
3352,27,5,1,4,0
3353,32,5,5,2,0
3354,26,4,1,2,0
3355,11,2,1,1,0
3356,12,2,1,2,0
3357,20,2,1,1,0
3358,26,3,1,1,0
3359,26,3,1,1,0
3360,8,1,1,1,0
3361,32,4,1,1,0
3362,30,7,1,1,0
3363,56,4,1,2,0
3364,22,2,1,1,0
3365,16,1,1,1,0
3366,26,2,1,2,0
3367,18,2,1,2,0
3368,33,1,1,1,0
3369,4,1,1,1,0
3370,9,1,1,1,0
3371,28,4,1,4,0
3372,9,1,1,1,0
3373,61,3,1,2,0
3374,27,4,3,2,0
3375,29,3,1,2,0
3376,13,2,1,1,0
3377,9,1,1,1,0
3378,40,11,5,6,0
3379,18,3,3,2,0
3380,17,2,1,2,0
3381,15,2,1,2,0
3382,6,1,1,1,0
3383,24,2,1,2,0
3384,47,6,4,4,0
3385,48,7,7,1,0
3386,30,1,1,1,0
3387,29,3,3,2,0
3388,22,2,1,2,0
3389,30,5,1,3,0
3390,26,3,1,1,0
3391,18,2,1,2,0
3392,24,4,1,4,0
3393,16,3,1,3,0
3394,23,3,1,1,0
3395,237,37,18,6,0
3396,28,11,11,3,0
3397,32,10,3,3,0
3398,36,13,10,4,0
3399,37,12,3,3,0
3400,25,5,5,3,0
3401,89,8,1,5,0
3402,30,5,1,1,0
3403,103,14,8,8,0
3404,25,5,5,3,0
3405,9,1,1,1,0
3406,15,6,6,3,0
3407,12,2,1,1,0
3408,12,2,1,1,0
3409,25,5,5,3,0
3410,22,3,1,1,0
3411,20,7,7,5,0
3412,4,1,1,1,0
3413,4,1,1,1,0
3414,4,1,1,1,0
3415,4,1,1,1,0
3416,75,2,1,1,0
3417,16,1,1,1,0
3418,37,6,4,2,0
3419,5,1,1,1,0
3420,107,8,1,5,0
3421,22,1,1,1,0
3422,30,3,1,2,0
3423,16,1,1,1,0
3424,24,5,5,5,0
3425,15,1,1,1,0
3426,102,30,15,7,0
3427,15,2,1,2,0
3428,68,6,1,4,0
3429,43,3,1,2,0
3430,23,1,1,1,0
3431,11,1,1,1,0
3432,19,3,3,2,0
3433,13,1,1,1,0
3434,281,7,1,7,0
3435,48,6,4,1,0
3436,34,6,1,4,0
3437,18,2,1,2,0
3438,66,10,3,9,0
3439,14,2,1,2,0
3440,12,1,1,1,0
3441,12,1,1,1,0
3442,31,1,1,1,0
3443,19,2,1,2,0
3444,28,4,3,4,0
3445,66,5,1,2,0
3446,16,2,1,2,0
3447,111,6,1,6,0
3448,72,2,1,2,0
3449,52,1,1,1,0
3450,18,1,1,1,0
3451,266,9,1,9,0
3452,74,1,1,1,0
3453,57,1,1,1,0
3454,69,2,1,2,0
3455,95,4,1,2,0
3456,12,2,1,2,0
3457,25,1,1,1,0
3458,425,28,10,22,0
3459,110,1,1,1,0
3460,106,1,1,1,0
3461,30,5,1,5,0
3462,30,5,1,5,0
3463,519,29,1,23,0
3464,21,1,1,1,0
3465,245,16,1,14,0
3466,18,1,1,1,0
3467,16,2,1,2,0
3468,133,3,3,2,0
3469,192,9,7,9,0
3470,23,2,1,2,0
3471,15,2,1,2,0
3472,472,13,6,7,0
3473,38,2,1,2,0
3474,30,4,1,4,0
3475,127,3,1,1,0
3476,72,1,1,1,0
3477,78,3,1,2,0
3478,57,1,1,1,0
3479,100,1,1,1,0
3480,22,5,5,3,0
3481,138,6,1,2,0
3482,30,1,1,1,0
3483,48,1,1,1,0
3484,142,5,1,5,0
3485,89,3,1,3,0
3486,99,3,1,3,0
3487,360,7,1,6,0
3488,363,8,1,7,0
3489,15,2,1,2,0
3490,44,9,1,7,0
3491,27,1,1,1,0
3492,52,2,1,2,0
3493,69,3,1,3,0
3494,12,2,1,2,0
3495,404,24,1,12,0
3496,522,28,11,21,0
3497,253,19,1,16,0
3498,66,12,5,9,0
3499,52,7,1,7,0
3500,25,2,1,2,0
3501,230,4,1,4,0
3502,56,5,1,3,0
3503,108,1,1,1,0
3504,4,1,1,1,0
3505,26,3,1,3,0
3506,31,7,1,3,0
3507,31,2,1,2,0
3508,127,48,32,25,0
3509,19,3,1,3,0
3510,75,16,6,12,0
3511,51,9,9,4,0
3512,67,6,6,2,0
3513,101,6,1,5,0
3514,23,5,5,3,0
3515,99,17,1,17,0
3516,258,14,3,9,0
3517,130,9,1,3,0
3518,11,2,1,2,0
3519,64,11,4,6,0
3520,36,1,1,1,0
3521,16,1,1,1,0
3522,23,3,1,3,0
3523,67,6,6,3,0
3524,44,3,1,1,0
3525,23,4,4,1,0
3526,37,4,3,3,0
3527,50,3,1,1,0
3528,31,2,1,2,0
3529,423,16,1,15,0
3530,21,1,1,1,0
3531,140,1,1,1,0
3532,52,5,1,3,0
3533,58,6,4,5,0
3534,95,15,14,10,0
3535,102,4,1,4,0
3536,82,3,1,2,0
3537,24,2,1,2,0
3538,240,2,1,2,0
3539,137,2,1,2,0
3540,14,2,1,2,0
3541,90,2,1,1,0
3542,23,1,1,1,0
3543,7,1,1,1,0
3544,40,1,1,1,0
3545,83,5,5,3,0
3546,103,5,1,4,0
3547,26,3,1,2,0
3548,42,5,1,5,0
3549,33,13,5,6,0
3550,4,1,1,1,0
3551,69,4,1,4,0
3552,82,12,1,8,0
3553,28,7,6,4,0
3554,11,2,1,2,0
3555,12,1,1,1,0
3556,11,1,1,1,0
3557,28,2,1,2,0
3558,61,1,1,1,0
3559,63,1,1,1,0
3560,78,1,1,1,0
3561,45,1,1,1,0
3562,48,3,1,2,0
3563,14,2,1,2,0
3564,72,4,1,2,0
3565,152,11,3,9,0
3566,129,1,1,1,0
3567,35,1,1,1,0
3568,242,1,1,1,0
3569,8,2,1,2,0
3570,30,5,3,2,0
3571,26,3,1,2,0
3572,229,8,5,8,0
3573,213,23,20,21,0
3574,56,14,10,7,0
3575,13,3,1,2,0
3576,17,2,1,2,0
3577,52,1,1,1,0
3578,21,1,1,1,0
3579,35,3,1,1,0
3580,11,1,1,1,0
3581,27,2,1,2,0
3582,95,1,1,1,0
3583,96,2,1,2,0
3584,18,2,1,2,0
3585,16,1,1,1,0
3586,18,1,1,1,0
3587,18,1,1,1,0
3588,88,3,1,3,0
3589,140,1,1,1,0
3590,8,1,1,1,0
3591,75,7,1,7,0
3592,138,1,1,1,0
3593,29,1,1,1,0
3594,53,10,10,6,0
3595,61,6,5,3,0
3596,61,9,9,5,0
3597,32,3,3,2,0
3598,32,1,1,1,0
3599,18,2,1,2,0
3600,19,2,1,2,0
3601,19,2,1,2,0
3602,14,5,1,4,0
3603,5,1,1,1,0
3604,11,2,1,2,0
3605,13,1,1,1,0
3606,10,1,1,1,0
3607,8,1,1,1,0
3608,9,2,1,2,0
3609,7,1,1,1,0
3610,270,45,30,14,0
3611,53,3,1,3,0
3612,97,9,4,5,0
3613,27,1,1,1,0
3614,123,4,1,4,0
3615,236,15,1,15,0
3616,29,1,1,1,0
3617,238,5,1,5,0
3618,55,3,1,3,0
3619,31,1,1,1,0
3620,300,8,1,8,0
3621,135,4,3,4,0
3622,207,11,1,4,0
3623,104,4,3,4,0
3624,120,5,1,4,0
3625,32,1,1,1,0
3626,39,1,1,1,0
3627,49,2,1,2,0
3628,87,4,1,2,0
3629,90,4,1,2,0
3630,110,5,3,3,0
3631,352,8,1,8,0
3632,222,6,3,4,0
3633,89,1,1,1,0
3634,202,6,1,6,0
3635,68,3,1,1,0
3636,56,3,1,1,0
3637,43,1,1,1,0
3638,5,1,1,1,0
3639,86,3,3,3,0
3640,84,4,1,4,0
3641,77,2,1,2,0
3642,42,1,1,1,0
3643,40,1,1,1,0
3644,12,1,1,1,0
3645,10,1,1,1,0
3646,31,1,1,1,0
3647,4,1,1,1,0
3648,5,1,1,1,0
3649,19,3,1,3,0
3650,13,2,1,2,0
3651,11,1,1,1,0
3652,16,2,1,2,0
3653,96,10,5,6,0
3654,19,2,1,2,0
3655,12,2,1,2,0
3656,6,1,1,1,0
3657,16,1,1,1,0
3658,15,1,1,1,0
3659,65,5,3,4,0
3660,20,1,1,1,0
3661,55,2,1,2,0
3662,79,6,1,3,0
3663,23,2,1,2,0
3664,19,2,1,2,0
3665,19,2,1,2,0
3666,7,1,1,1,0
3667,43,1,1,1,0
3668,26,3,1,3,0
3669,23,1,1,1,0
3670,29,3,1,2,0
3671,7,1,1,1,0
3672,84,9,1,4,0
3673,6,1,1,1,0
3674,4,1,1,1,0
3675,6,1,1,1,0
3676,6,1,1,1,0
3677,4,1,1,1,0
3678,4,1,1,1,0
3679,4,1,1,1,0
3680,4,1,1,1,0
3681,4,1,1,1,0
3682,21,3,1,2,0
3683,4,1,1,1,0
3684,4,1,1,1,0
3685,20,1,1,1,0
3686,16,2,1,2,0
3687,8,1,1,1,0
3688,50,8,7,6,0
3689,11,1,1,1,0
3690,20,4,1,2,0
3691,15,1,1,1,0
3692,11,1,1,1,0
3693,17,2,1,2,0
3694,8,3,3,2,0
3695,4,1,1,1,0
3696,27,3,1,3,0
3697,38,5,1,3,0
3698,31,3,1,2,0
3699,4,1,1,1,0
3700,4,1,1,1,0
3701,7,3,1,3,0
3702,16,3,3,2,0
3703,7,1,1,1,0
3704,23,4,3,3,0
3705,9,1,1,1,0
3706,8,1,1,1,0
3707,18,1,1,1,0
3708,8,5,5,1,0
3709,29,12,1,1,0
3710,17,1,1,1,0
3711,22,2,1,1,0
3712,6,1,1,1,0
3713,10,1,1,1,0
3714,15,1,1,1,0
3715,5,2,1,2,0
3716,19,1,1,1,0
3717,15,1,1,1,0
3718,37,10,10,3,0
3719,14,2,1,1,0
3720,14,2,1,1,0
3721,5,1,1,1,0
3722,14,3,1,3,0
3723,16,3,1,3,0
3724,28,5,1,2,0
3725,5,1,1,1,0
3726,6,1,1,1,0
3727,11,1,1,1,0
3728,29,6,1,6,0
3729,11,1,1,1,0
3730,11,1,1,1,0
3731,8,1,1,1,0
3732,10,2,1,2,0
3733,64,6,1,6,0
3734,12,1,1,1,0
3735,33,3,1,3,0
3736,4,1,1,1,0
3737,10,3,1,3,0
3738,73,9,1,8,0
3739,100,11,6,7,0
3740,11,1,1,1,0
3741,11,1,1,1,0
3742,8,2,1,2,0
3743,8,2,1,2,0
3744,7,1,1,1,0
3745,4,1,1,1,0
3746,56,9,7,5,0
3747,39,8,1,7,0
3748,56,9,7,8,0
3749,18,2,1,2,0
3750,10,1,1,1,0
3751,6,1,1,1,0
3752,5,1,1,1,0
3753,21,2,1,2,0
3754,26,4,1,2,0
3755,30,4,1,4,0
3756,22,5,3,5,0
3757,37,5,1,4,0
3758,38,5,1,4,0
3759,14,1,1,1,0
3760,15,2,1,2,0
3761,11,2,1,2,0
3762,26,3,1,3,0
3763,11,1,1,1,0
3764,17,1,1,1,0
3765,10,2,1,2,0
3766,7,1,1,1,0
3767,8,1,1,1,0
3768,23,3,1,3,0
3769,9,1,1,1,0
3770,7,1,1,1,0
3771,9,1,1,1,0
3772,6,1,1,1,0
3773,15,1,1,1,0
3774,20,3,1,2,0
3775,25,3,1,2,0
3776,23,3,1,2,0
3777,35,4,1,3,0
3778,41,6,4,6,0
3779,23,5,3,5,0
3780,5,1,1,1,0
3781,11,1,1,1,0
3782,13,2,1,2,0
3783,8,1,1,1,0
3784,8,1,1,1,0
3785,14,1,1,1,0
3786,14,3,1,3,0
3787,8,1,1,1,0
3788,21,2,1,2,0
3789,12,5,3,5,0
3790,26,2,1,2,0
3791,26,4,1,4,0
3792,13,2,1,2,0
3793,26,4,1,2,0
3794,17,1,1,1,0
3795,5,1,1,1,0
3796,14,3,1,2,0
3797,3,1,1,1,0
3798,5,1,1,1,0
3799,13,1,1,1,0
3800,30,1,1,1,0
3801,9,1,1,1,0
3802,10,1,1,1,0
3803,9,1,1,1,0
3804,17,2,1,2,0
3805,17,2,1,2,0
3806,11,2,1,1,0
3807,5,1,1,1,0
3808,4,1,1,1,0
3809,16,3,1,2,0
3810,26,3,1,3,0
3811,10,1,1,1,0
3812,20,1,1,1,0
3813,22,3,1,3,0
3814,46,11,10,7,0
3815,26,6,6,3,0
3816,67,18,1,18,0
3817,4,1,1,1,0
3818,16,4,4,4,0
3819,10,2,1,2,0
3820,5,1,1,1,0
3821,5,1,1,1,0
3822,14,2,1,2,0
3823,4,1,1,1,0
3824,26,3,1,3,0
3825,67,7,1,7,0
3826,94,25,23,12,0
3827,5,1,1,1,0
3828,46,17,17,17,0
3829,26,3,1,3,0
3830,14,3,1,1,0
3831,47,7,7,7,0
3832,39,13,12,9,0
3833,28,3,1,3,0
3834,2,1,1,1,0
3835,21,2,1,1,0
3836,18,8,3,1,0
3837,7,3,1,1,0
3838,4,1,1,1,0
3839,16,3,3,1,0
3840,4,1,1,1,0
3841,69,8,6,4,0
3842,4,1,1,1,0
3843,22,1,1,1,0
3844,50,5,1,3,0
3845,93,13,9,2,0
3846,92,5,4,2,0
3847,17,2,1,1,0
3848,38,3,1,2,0
3849,13,4,4,3,0
3850,29,1,1,1,0
3851,133,17,1,15,0
3852,26,4,1,3,0
3853,23,4,1,2,0
3854,34,2,1,2,0
3855,9,2,1,2,0
3856,14,2,1,2,0
3857,30,9,9,4,0
3858,71,8,6,5,0
3859,72,8,6,5,0
3860,5,3,1,2,0
3861,21,2,1,2,0
3862,12,2,1,2,0
3863,27,11,9,3,0
3864,39,6,1,4,0
3865,32,3,1,3,0
3866,12,2,1,2,0
3867,35,2,1,2,0
3868,11,3,1,3,0
3869,14,4,1,4,0
3870,13,2,1,1,0
3871,12,4,4,2,0
3872,8,3,1,2,0
3873,31,4,1,1,0
3874,17,5,3,3,0
3875,81,5,1,4,0
3876,44,7,1,5,0
3877,9,2,1,2,0
3878,21,2,1,2,0
3879,13,2,1,2,0
3880,14,3,1,2,0
3881,26,1,1,1,0
3882,72,16,11,5,0
3883,30,4,1,1,0
3884,16,3,1,2,0
3885,42,10,5,4,0
3886,68,24,22,10,0
3887,25,3,1,3,0
3888,70,13,7,6,0
3889,14,4,4,3,0
3890,21,2,1,2,0
3891,19,6,1,6,0
3892,32,3,1,2,0
3893,29,4,1,4,0
3894,33,4,4,3,0
3895,19,3,1,2,0
3896,39,9,7,7,0
3897,19,3,1,3,0
3898,22,3,3,1,0
3899,20,5,1,2,0
3900,13,5,1,2,0
3901,9,2,1,2,0
3902,26,6,1,3,0
3903,26,6,1,3,0
3904,9,2,1,2,0
3905,15,2,1,1,0
3906,8,1,1,1,0
3907,5,1,1,1,0
3908,20,5,1,2,0
3909,19,2,1,2,0
3910,43,5,1,3,0
3911,6,1,1,1,0
3912,30,2,1,1,0
3913,7,1,1,1,0
3914,39,13,9,2,0
3915,8,1,1,1,0
3916,22,2,1,2,0
3917,10,1,1,1,0
3918,14,2,1,2,0
3919,21,1,1,1,0
3920,24,6,1,3,0
3921,21,2,1,2,0
3922,16,2,1,2,0
3923,12,1,1,1,0
3924,18,5,1,2,0
3925,4,1,1,1,0
3926,22,2,1,2,0
3927,42,17,12,9,0
3928,29,5,1,5,0
3929,29,5,1,5,0
3930,22,3,1,3,0
3931,22,2,1,2,0
3932,5,1,1,1,0
3933,11,2,1,2,0
3934,9,1,1,1,0
3935,31,5,1,4,0
3936,25,3,1,3,0
3937,5,1,1,1,0
3938,42,17,12,9,0
3939,12,2,1,2,0
3940,6,1,1,1,0
3941,8,1,1,1,0
3942,22,3,1,3,0
3943,16,5,1,2,0
3944,16,5,1,2,0
3945,15,5,1,2,0
3946,5,1,1,1,0
3947,21,5,1,2,0
3948,16,5,1,2,0
3949,65,18,1,9,0
3950,16,5,1,2,0
3951,5,1,1,1,0
3952,8,2,1,2,0
3953,29,6,4,2,0
3954,5,1,1,1,0
3955,15,5,1,2,0
3956,15,2,1,2,0
3957,11,2,1,2,0
3958,59,9,3,2,0
3959,51,11,8,7,0
3960,10,2,1,2,0
3961,6,1,1,1,0
3962,195,25,5,14,0
3963,287,15,13,12,0
3964,34,6,1,3,0
3965,46,7,6,5,0
3966,22,4,1,4,0
3967,23,4,1,2,0
3968,91,12,6,8,0
3969,34,5,1,2,0
3970,15,2,1,2,0
3971,62,20,19,12,0
3972,50,11,11,10,0
3973,31,5,1,2,0
3974,18,6,3,2,0
3975,15,4,1,4,0
3976,27,5,5,2,0
3977,60,15,15,7,0
3978,6,1,1,1,0
3979,5,1,1,1,0
3980,5,1,1,1,0
3981,21,2,1,2,0
3982,11,3,3,2,0
3983,11,1,1,1,0
3984,25,5,1,1,0
3985,23,5,1,1,0
3986,23,5,3,2,0
3987,56,10,6,6,0
3988,26,5,1,1,0
3989,23,3,1,1,0
3990,14,1,1,1,0
3991,7,1,1,1,0
3992,4,1,1,1,0
3993,4,1,1,1,0
3994,7,1,1,1,0
3995,7,1,1,1,0
3996,6,1,1,1,0
3997,4,1,1,1,0
3998,4,1,1,1,0
3999,4,1,1,1,0
4000,31,4,4,3,0
4001,32,4,4,3,0
4002,54,2,1,2,0
4003,125,7,1,3,0
4004,16,4,3,2,0
4005,4,1,1,1,0
4006,4,1,1,1,0
4007,14,2,1,2,0
4008,4,1,1,1,0
4009,24,4,4,3,0
4010,58,10,1,4,0
4011,13,2,1,1,0
4012,41,4,3,3,0
4013,17,4,1,2,0
4014,7,1,1,1,0
4015,7,3,1,2,0
4016,7,2,1,2,0
4017,33,3,1,2,0
4018,16,3,1,3,0
4019,59,16,13,5,0
4020,24,8,5,5,0
4021,70,17,12,6,0
4022,13,1,1,1,0
4023,95,10,1,6,0
4024,103,14,7,10,0
4025,9,2,1,2,0
4026,30,5,1,3,0
4027,4,1,1,1,0
4028,4,1,1,1,0
4029,4,1,1,1,0
4030,22,4,3,2,0
4031,8,1,1,1,0
4032,7,1,1,1,0
4033,4,1,1,1,0
4034,19,4,1,1,0
4035,23,3,1,2,0
4036,96,3,1,1,0
4037,17,4,1,2,0
4038,12,4,3,2,0
4039,13,4,3,2,0
4040,11,4,3,2,0
4041,19,5,3,3,0
4042,61,7,1,5,0
4043,16,6,6,1,0
4044,20,2,1,2,0
4045,14,2,1,2,0
4046,23,6,1,2,0
4047,5,1,1,1,0
4048,17,4,1,2,0
4049,17,16,16,16,0
4050,17,4,1,3,0
4051,14,2,1,2,0
4052,36,7,1,7,0
4053,14,1,1,1,0
4054,8,1,1,1,0
4055,101,15,1,6,0
4056,5,1,1,1,0
4057,8,1,1,1,0
4058,12,2,1,2,0
4059,48,3,1,3,0
4060,4,1,1,1,0
4061,15,1,1,1,0
4062,106,11,4,8,0
4063,9,2,1,2,0
4064,42,6,3,4,0
4065,143,44,1,1,0
4066,7,2,1,2,0
4067,5,3,3,1,0
4068,60,21,13,8,0
4069,36,4,3,4,0
4070,17,3,3,3,0
4071,39,6,5,6,0
4072,18,4,4,2,0
4073,56,15,5,5,0
4074,101,9,1,8,0
4075,12,2,1,2,0
4076,8,2,1,2,0
4077,59,7,1,1,0
4078,59,7,1,1,0
4079,17,3,3,3,0
4080,18,2,1,2,0
4081,11,2,1,2,0
4082,46,5,1,4,0
4083,17,3,3,3,0
4084,34,3,3,3,0
4085,82,9,5,9,0
4086,123,20,7,12,0
4087,28,3,1,3,0
4088,25,1,1,1,0
4089,68,6,5,6,0
4090,5,1,1,1,0
4091,158,29,3,14,0
4092,4,1,1,1,0
4093,96,12,8,7,0
4094,4,1,1,1,0
4095,4,1,1,1,0
4096,377,48,19,44,0
4097,4,1,1,1,0
4098,4,1,1,1,0
4099,8,1,1,1,0
4100,18,4,4,1,0
4101,18,2,1,1,0
4102,18,2,1,1,0
4103,18,2,1,1,0
4104,74,8,1,4,0
4105,16,5,1,1,0
4106,11,2,1,1,0
4107,9,1,1,1,0
4108,29,4,1,3,0
4109,25,6,5,2,0
4110,14,3,3,1,0
4111,58,10,1,4,0
4112,61,4,1,3,0
4113,28,3,1,3,0
4114,24,3,1,3,0
4115,24,3,1,3,0
4116,17,4,1,3,0
4117,24,3,1,3,0
4118,24,3,1,3,0
4119,25,3,1,3,0
4120,25,3,1,3,0
4121,24,3,1,3,0
4122,24,3,1,3,0
4123,28,7,1,3,0
4124,158,21,10,11,0
4125,25,9,1,3,0
4126,24,7,1,3,0
4127,65,10,8,4,0
4128,17,5,1,2,0
4129,31,8,1,5,0
4130,20,11,5,4,0
4131,49,11,10,6,0
4132,67,11,9,4,0
4133,312,39,30,14,0
4134,30,3,1,1,0
4135,148,30,20,16,0
4136,15,2,1,2,0
4137,88,13,5,5,0
4138,67,11,1,4,0
4139,15,7,1,7,0
4140,17,3,1,3,0
4141,43,6,4,5,0
4142,9,1,1,1,0
4143,11,1,1,1,0
4144,28,9,1,1,0
4145,23,2,1,2,0
4146,33,1,1,1,0
4147,22,5,1,1,0
4148,42,6,1,5,0
4149,32,7,7,4,0
4150,87,6,1,6,0
4151,44,4,1,4,0
4152,67,6,1,2,0
4153,28,3,1,3,0
4154,22,2,1,1,0
4155,104,18,6,10,0
4156,4,1,1,1,0
4157,25,2,1,2,0
4158,38,3,1,3,0
4159,76,5,1,5,0
4160,193,14,5,4,0
4161,116,23,7,11,0
4162,54,8,1,7,0
4163,60,9,3,5,0
4164,92,8,1,4,0
4165,63,17,3,5,0
4166,18,3,1,2,0
4167,105,11,1,7,0
4168,55,10,6,2,0
4169,68,4,1,3,0
4170,8,2,1,2,0
4171,41,10,4,5,0
4172,411,5,1,4,0
4173,14,2,1,2,0
4174,14,1,1,1,0
4175,72,23,12,7,0
4176,15,1,1,1,0
4177,23,2,1,2,0
4178,14,1,1,1,0
4179,82,26,15,7,0
4180,42,3,1,3,0
4181,23,2,1,2,0
4182,63,6,1,2,0
4183,8,1,1,1,0
4184,107,15,8,8,0
4185,158,20,12,6,0
4186,61,8,1,5,0
4187,92,9,1,4,0
4188,28,11,1,4,0
4189,54,10,1,4,0
4190,14,2,1,2,0
4191,129,40,29,6,0
4192,56,6,1,4,0
4193,86,11,9,6,0
4194,15,1,1,1,0
4195,9,1,1,1,0
4196,46,5,1,3,0
4197,152,8,3,8,0
4198,22,1,1,1,0
4199,26,3,1,3,0
4200,20,3,1,3,0
4201,15,2,1,1,0
4202,157,11,5,6,0
4203,8,1,1,1,0
4204,16,2,1,2,0
4205,9,1,1,1,0
4206,56,12,1,7,0
4207,155,22,5,8,0
4208,15,2,1,1,0
4209,12,2,1,2,0
4210,13,2,1,2,0
4211,32,3,1,3,0
4212,79,10,4,6,0
4213,13,1,1,1,0
4214,6,1,1,1,0
4215,19,4,4,3,0
4216,6,1,1,1,0
4217,12,2,1,2,0
4218,17,4,3,2,0
4219,6,1,1,1,0
4220,6,1,1,1,0
4221,15,4,1,2,0
4222,22,4,4,3,0
4223,31,6,5,3,0
4224,8,2,1,2,0
4225,22,7,3,4,0
4226,34,6,1,5,0
4227,79,8,1,6,0
4228,59,8,1,7,0
4229,33,5,1,5,0
4230,12,2,1,2,0
4231,39,5,1,5,0
4232,20,3,1,3,0
4233,17,1,1,1,0
4234,7,1,1,1,0
4235,137,23,1,19,0
4236,36,5,1,4,0
4237,22,1,1,1,0
4238,12,2,1,2,0
4239,13,1,1,1,0
4240,20,1,1,1,0
4241,18,1,1,1,0
4242,19,4,1,3,0
4243,18,1,1,1,0
4244,6,1,1,1,0
4245,13,2,1,1,0
4246,16,2,1,2,0
4247,13,1,1,1,0
4248,54,8,1,8,0
4249,59,1,1,1,0
4250,21,3,1,3,0
4251,5,1,1,1,0
4252,21,2,1,2,0
4253,24,2,1,2,0
4254,32,14,11,1,0
4255,11,2,1,2,0
4256,12,2,1,2,0
4257,8,2,1,1,0
4258,17,1,1,1,0
4259,4,1,1,1,0
4260,20,6,5,3,0
4261,11,2,1,2,0
4262,6,1,1,1,0
4263,67,14,8,5,0
4264,7,1,1,1,0
4265,4,1,1,1,0
4266,5,1,1,1,0
4267,4,1,1,1,0
4268,5,1,1,1,0
4269,4,1,1,1,0
4270,4,1,1,1,0
4271,35,8,5,3,0
4272,20,4,4,3,0
4273,30,5,5,3,0
4274,4,1,1,1,0
4275,28,7,7,4,0
4276,32,6,6,4,0
4277,67,19,19,6,0
4278,19,3,3,1,0
4279,72,5,1,1,0
4280,3,1,1,1,0
4281,9,1,1,1,0
4282,8,1,1,1,0
4283,71,7,1,7,0
4284,14,1,1,1,0
4285,30,3,3,3,0
4286,41,7,1,7,0
4287,15,3,1,2,0
4288,8,1,1,1,0
4289,4,1,1,1,0
4290,8,1,1,1,0
4291,35,3,3,2,0
4292,15,3,3,2,0
4293,5,1,1,1,0
4294,19,6,3,2,0
4295,21,6,4,4,0
4296,6,1,1,1,0
4297,5,1,1,1,0
4298,113,9,1,6,0
4299,176,12,3,7,0
4300,7,1,1,1,0
4301,32,3,1,3,0
4302,33,13,5,2,0
4303,96,13,7,7,0
4304,94,10,8,4,0
4305,163,10,1,9,0
4306,18,4,1,2,0
4307,39,4,1,4,0
4308,6,1,1,1,0
4309,11,3,1,3,0
4310,4,1,1,1,0
4311,5,1,1,1,0
4312,29,8,8,4,0
4313,12,3,1,3,0
4314,59,11,6,6,0
4315,5,2,1,2,0
4316,7,2,1,2,0
4317,14,4,3,2,0
4318,19,4,3,2,0
4319,10,4,3,2,0
4320,9,2,1,2,0
4321,5,2,1,2,0
4322,11,1,1,1,0
4323,8,1,1,1,0
4324,8,1,1,1,0
4325,4,1,1,1,0
4326,33,3,1,3,0
4327,4,1,1,1,0
4328,5,1,1,1,0
4329,15,2,1,2,0
4330,4,1,1,1,0
4331,11,4,3,1,0
4332,30,8,4,4,0
4333,11,4,3,1,0
4334,4,1,1,1,0
4335,23,6,1,6,0
4336,18,4,1,1,0
4337,38,10,3,8,0
4338,7,1,1,1,0
4339,25,3,1,3,0
4340,65,10,1,6,0
4341,4,1,1,1,0
4342,7,2,1,1,0
4343,7,2,1,1,0
4344,7,2,1,1,0
4345,43,15,15,7,0
4346,7,2,1,1,0
4347,7,2,1,1,0
4348,7,2,1,1,0
4349,7,2,1,1,0
4350,5,1,1,1,0
4351,5,2,1,1,0
4352,14,2,1,2,0
4353,17,2,1,2,0
4354,5,1,1,1,0
4355,6,1,1,1,0
4356,141,20,1,17,0
4357,393,74,6,33,0
4358,84,4,1,4,0
4359,53,7,1,5,0
4360,97,32,4,15,0
4361,19,5,3,4,0
4362,26,6,6,1,0
4363,41,4,1,4,0
4364,41,4,1,4,0
4365,36,10,9,9,0
4366,46,10,9,9,0
4367,22,3,1,2,0
4368,28,3,1,2,0
4369,59,9,8,3,0
4370,74,10,7,6,0
4371,37,6,6,3,0
4372,135,25,21,16,0
4373,20,2,1,2,0
